Order_ID,Order_Date,Segment,Region,State,City,Category,Subcategory,Product,Quantity,Sales,Discount,Profit
ORD-00905,2023-01-13,Consumer,Central,Illinois,Atlanta,Office Supplies,Paper,Ring Binder,3,183.52,0.2,28.94
ORD-00906,2025-09-11,Corporate,Central,Texas,Seattle,Furniture,Tables,Wooden Bookcase,7,548.21,0.0,80.48
ORD-00907,2024-06-29,Consumer,West,Georgia,Chicago,Office Supplies,Paper,Marker Set,4,597.3,0.2,127.45
ORD-00908,2023-03-25,Corporate,South,Illinois,Miami,Technology,Machines,USB Hub,1,426.33,0.2,-10.77
ORD-00909,2024-03-23,Consumer,East,Texas,Columbus,Furniture,Chairs,Desk Lamp,2,524.51,0.2,5.42
ORD-00910,2025-09-07,Consumer,Central,California,Chicago,Technology,Accessories,USB Hub,9,1109.69,0.1,54.96
ORD-00911,2024-05-06,Consumer,East,Ohio,Chicago,Furniture,Bookcases,Office Chair,4,975.19,0.15,98.49
ORD-00912,2025-11-01,Home Office,West,Texas,New York City,Furniture,Chairs,Desk Lamp,3,1415.06,0.2,198.04
ORD-00913,2025-04-23,Home Office,West,Washington,Miami,Technology,Copiers,USB Hub,5,264.75,0.3,-25.14
ORD-00914,2024-12-19,Consumer,West,Illinois,Los Angeles,Furniture,Tables,Wooden Bookcase,2,847.6,0.1,105.48
ORD-00915,2025-09-19,Consumer,East,Georgia,Columbus,Furniture,Bookcases,Office Chair,1,395.12,0.0,29.19
ORD-00916,2025-12-27,Home Office,South,New York,New York City,Office Supplies,Storage,Copy Paper,4,169.87,0.2,11.2
ORD-00917,2024-06-14,Corporate,West,Texas,Houston,Office Supplies,Labels,Copy Paper,9,52.17,0.1,5.28
ORD-00918,2023-09-21,Corporate,East,California,Atlanta,Office Supplies,Labels,Marker Set,5,1464.58,0.05,218.45
ORD-00919,2025-03-26,Corporate,West,Texas,Houston,Office Supplies,Labels,Marker Set,7,185.16,0.2,42.6
ORD-00920,2024-08-21,Corporate,East,Washington,,Furniture,Tables,Desk Lamp,3,1385.3,0.2,234.05
ORD-00921,2025-10-15,Home Office,East,Illinois,Miami,Technology,Accessories,Wireless Keyboard,9,1289.34,0.05,207.16
ORD-00922,2025-05-04,Home Office,West,Florida,Seattle,Technology,Copiers,Wireless Keyboard,6,715.37,0.05,150.52
ORD-00923,2024-10-01,Home Office,East,Illinois,Miami,Furniture,Chairs,Office Chair,2,171.07,0.15,38.83
ORD-00924,2023-04-30,Corporate,South,Ohio,Miami,Furniture,Bookcases,Desk Lamp,6,1192.16,0.05,245.98
ORD-00925,2024-09-12,Consumer,Central,Ohio,Chicago,Office Supplies,Binders,Address Labels,7,1062.44,0.2,85.81
ORD-00926,2023-09-10,Home Office,South,New York,Atlanta,Technology,Copiers,Photocopier,1,1322.77,0.3,155.44
ORD-00927,2025-07-07,Consumer,Central,California,Miami,Technology,Accessories,Photocopier,4,393.37,0.1,78.4
ORD-00928,2025-05-23,Corporate,West,Florida,,Furniture,Bookcases,Conference Table,5,66.42,0.0,12.99
ORD-00929,2025-07-26,Home Office,Central,Texas,Houston,Office Supplies,Binders,Address Labels,2,219.48,0.1,15.93
ORD-00930,2023-07-20,Corporate,Central,Florida,Chicago,Office Supplies,Labels,Ring Binder,6,964.14,0.2,18.1
ORD-00931,2023-12-31,Consumer,South,New York,Atlanta,Furniture,Tables,Office Chair,5,413.52,0.1,3.49
ORD-00932,2023-11-03,Home Office,South,Illinois,Houston,Furniture,Chairs,Desk Lamp,8,32.68,0.0,3.07
ORD-00933,2024-06-08,Home Office,Central,Ohio,Atlanta,Office Supplies,Binders,Copy Paper,5,480.03,0.3,67.6
ORD-00934,2023-09-05,Corporate,West,California,Columbus,Technology,Copiers,Wireless Keyboard,4,246.5,0.1,22.48
ORD-00935,2025-02-25,Home Office,Central,Ohio,Houston,Office Supplies,Storage,Ring Binder,3,882.87,0.3,200.42
ORD-00936,2025-04-30,Home Office,West,Ohio,Atlanta,Technology,Machines,Laser Printer,6,1272.9,0.0,90.88
ORD-00937,2025-07-27,Home Office,West,Ohio,New York City,Furniture,Chairs,Desk Lamp,6,683.58,0.05,48.0
ORD-00938,2025-02-26,Corporate,East,Georgia,New York City,Technology,Copiers,Laser Printer,5,633.43,0.0,154.2
ORD-00939,2024-07-02,Corporate,South,Florida,Chicago,Furniture,Tables,Conference Table,5,810.89,0.2,41.13
ORD-00940,2023-12-26,Corporate,South,Ohio,New York City,Technology,Copiers,USB Hub,6,397.11,0.2,38.48
ORD-00941,2025-12-09,Consumer,South,Georgia,Chicago,Furniture,Furnishings,Wooden Bookcase,10,1022.65,0.2,75.74
ORD-00942,2024-04-28,Home Office,West,Georgia,Los Angeles,Furniture,Furnishings,Desk Lamp,6,1241.48,0.2,199.77
ORD-00943,2025-01-09,Home Office,West,Georgia,Houston,Furniture,Tables,Desk Lamp,2,777.79,0.1,105.44
ORD-00944,2023-03-08,Corporate,Central,Illinois,Columbus,Technology,Accessories,Smartphone,4,59.05,0.2,3.27
ORD-00945,2024-06-12,Corporate,West,Texas,Houston,Furniture,Tables,Desk Lamp,7,540.01,0.05,58.19
ORD-00946,2025-10-28,Home Office,West,Illinois,New York City,Furniture,Tables,Desk Lamp,4,330.3,0.2,42.56
ORD-00947,2023-07-26,Home Office,West,Ohio,New York City,Technology,Accessories,Smartphone,1,672.98,0.15,72.71
ORD-00948,2024-03-18,Consumer,East,Ohio,New York City,Furniture,Tables,Conference Table,9,718.73,0.05,63.0
ORD-00949,2023-08-06,Home Office,East,Georgia,New York City,Furniture,Chairs,Office Chair,8,1317.1,0.0,89.56
ORD-00950,2023-01-25,Home Office,Central,Texas,New York City,Technology,Copiers,Wireless Keyboard,6,1069.76,0.0,70.56
ORD-00951,2023-06-17,Home Office,West,Florida,Atlanta,Office Supplies,Labels,Copy Paper,10,94.1,0.2,2.14
ORD-00952,2023-02-18,Home Office,East,Illinois,Miami,Technology,Machines,Laser Printer,3,464.97,0.1,46.37
ORD-00953,2023-06-30,Home Office,Central,Texas,Houston,Technology,Copiers,Laser Printer,5,1085.15,0.0,212.44
ORD-00954,2024-03-01,Home Office,West,Georgia,Seattle,Office Supplies,Storage,Ring Binder,3,455.13,0.1,45.9
ORD-00955,2023-11-06,Corporate,West,Illinois,Seattle,Office Supplies,Binders,Address Labels,9,97.91,0.0,11.77
ORD-00956,2025-03-23,Corporate,West,Ohio,Columbus,Furniture,Bookcases,Conference Table,7,1388.04,0.1,213.77
ORD-00957,2024-01-24,Corporate,West,New York,Chicago,Office Supplies,Binders,Address Labels,2,1388.5,0.05,239.09
ORD-00958,2025-03-26,Corporate,West,Georgia,Miami,Furniture,Tables,Office Chair,6,174.63,0.0,23.99
ORD-00959,2024-01-12,Consumer,West,Texas,Houston,Technology,Copiers,Smartphone,4,1333.59,0.05,182.51
ORD-00960,2023-10-16,Home Office,Central,Washington,Chicago,Furniture,Furnishings,Conference Table,2,1031.88,0.0,226.19
ORD-00961,2024-05-23,Consumer,South,Illinois,Miami,Furniture,Chairs,Conference Table,7,488.93,0.15,24.53
ORD-00962,2023-09-22,Consumer,West,Washington,New York City,Office Supplies,Storage,Address Labels,2,176.81,0.0,20.68
ORD-00963,2023-01-16,Consumer,East,Washington,Seattle,Furniture,Furnishings,Wooden Bookcase,5,557.72,0.1,18.16
ORD-00964,2024-09-10,Home Office,East,Illinois,Los Angeles,Office Supplies,Art,Storage Box,7,707.79,0.15,-10.21
ORD-00965,2023-03-19,Home Office,Central,Ohio,Columbus,Office Supplies,Art,Ring Binder,2,78.33,0.1,0.49
ORD-00966,2025-11-18,Corporate,Central,Illinois,New York City,Technology,Accessories,Smartphone,2,803.56,0.05,83.47
ORD-00967,2024-07-09,Consumer,East,Illinois,Houston,Technology,Copiers,Laser Printer,2,1483.54,0.3,-151.33
ORD-00968,2024-08-09,Home Office,South,Georgia,Los Angeles,Furniture,Chairs,Wooden Bookcase,9,1012.64,0.15,46.8
ORD-00969,2024-04-18,Home Office,West,Ohio,Houston,Technology,Machines,Photocopier,10,1243.82,0.0,263.57
ORD-00970,2023-05-13,Corporate,Central,California,Houston,Office Supplies,Paper,Address Labels,2,888.49,0.2,-19.94
ORD-00971,2024-02-14,Consumer,South,Florida,Houston,Furniture,Tables,Conference Table,10,1268.03,0.1,86.26
ORD-00972,2023-05-26,Corporate,South,Florida,Atlanta,Technology,Accessories,Smartphone,1,393.36,0.0,105.88
ORD-00973,2023-01-27,Corporate,Central,Illinois,Houston,Technology,Phones,Laser Printer,6,693.42,0.2,95.11
ORD-00974,2024-01-13,Corporate,East,Illinois,Seattle,Office Supplies,Paper,Ring Binder,5,527.81,0.0,74.77
ORD-00975,2025-07-25,Consumer,East,Texas,Seattle,Technology,Copiers,USB Hub,5,1245.19,0.0,132.09
ORD-00976,2025-11-16,Home Office,Central,Florida,Seattle,Furniture,Chairs,Desk Lamp,1,1278.4,0.15,114.32
ORD-00977,2024-06-08,Consumer,East,Washington,New York City,Technology,Copiers,USB Hub,5,591.94,0.05,94.79
ORD-00978,2025-09-01,Consumer,West,New York,Atlanta,Technology,Copiers,USB Hub,2,1003.92,0.05,67.61
ORD-00979,2023-10-23,Consumer,West,Texas,New York City,Furniture,Tables,Wooden Bookcase,10,158.33,0.1,8.95
ORD-00980,2025-03-01,Consumer,South,Illinois,Chicago,Technology,Phones,USB Hub,1,259.61,0.0,26.41
ORD-00981,2025-11-10,Home Office,West,Washington,Houston,Office Supplies,Paper,Address Labels,9,397.41,0.05,18.44
ORD-00982,2024-08-27,Corporate,West,New York,Los Angeles,Office Supplies,Paper,Address Labels,3,693.87,0.15,77.88
ORD-00983,2025-12-30,Corporate,East,Washington,Miami,Furniture,Furnishings,Desk Lamp,4,506.8,0.1,15.13
ORD-00984,2023-06-24,Corporate,East,Texas,Atlanta,Furniture,Bookcases,Conference Table,3,34.91,0.05,1.87
ORD-00985,2025-01-16,Home Office,East,New York,New York City,Technology,Accessories,USB Hub,1,1217.37,0.2,9.6
ORD-00986,2025-04-23,Corporate,East,Ohio,Atlanta,Technology,Machines,USB Hub,1,1300.29,0.1,79.98
ORD-00987,2025-05-18,Corporate,West,Texas,Chicago,Furniture,Tables,Desk Lamp,6,338.33,0.05,22.35
ORD-00988,2024-01-13,Consumer,East,Texas,Atlanta,Office Supplies,Labels,Address Labels,8,840.95,0.1,39.71
ORD-00989,2023-10-02,Corporate,West,Ohio,Chicago,Technology,Machines,Photocopier,2,1095.35,0.1,178.85
ORD-00990,2025-04-11,Consumer,West,Florida,Seattle,Technology,Copiers,Photocopier,6,1012.07,0.15,188.27
ORD-00991,2023-07-15,Home Office,South,Texas,Miami,Office Supplies,Art,Copy Paper,6,418.85,0.0,116.48
ORD-00992,2024-02-03,Home Office,South,Washington,Los Angeles,Furniture,Chairs,Office Chair,2,546.0,0.2,-19.25
ORD-00993,2024-09-20,Consumer,Central,New York,Houston,Technology,Machines,Wireless Keyboard,8,1194.88,0.1,136.06
ORD-00994,2025-04-05,Consumer,West,California,Chicago,Furniture,Furnishings,Wooden Bookcase,4,1408.07,0.1,298.89
ORD-00995,2023-06-15,Consumer,Central,California,Los Angeles,Technology,Copiers,Smartphone,1,1402.37,0.05,98.61
ORD-00996,2023-07-15,Consumer,West,Texas,Columbus,Furniture,Tables,Desk Lamp,9,1188.72,0.15,124.6
ORD-00997,2024-10-01,Home Office,West,Ohio,Houston,Technology,Phones,Photocopier,10,1319.15,0.2,-19.89
ORD-00998,2023-09-29,Corporate,East,Illinois,Columbus,Office Supplies,Art,Address Labels,3,1470.38,0.2,180.0
ORD-00999,2024-05-31,Consumer,West,Washington,Seattle,Furniture,Furnishings,Conference Table,10,1376.3,0.0,117.97
ORD-01000,2023-06-23,Home Office,West,Georgia,New York City,Furniture,Tables,Desk Lamp,4,1238.55,0.15,192.66
ORD-00006,2024-03-31,Home Office,East,Washington,Atlanta,Office Supplies,Paper,Marker Set,7,790.83,0.3,80.78
ORD-00026,2025-05-03,Corporate,West,Ohio,Atlanta,Office Supplies,Paper,Storage Box,7,227.32,0.1,46.55
ORD-00101,2025-03-27,Home Office,Central,Florida,New York City,Office Supplies,Art,Storage Box,1,1426.35,0.1,79.14
