Order_ID,Order_Date,Segment,Region,State,City,Category,Subcategory,Product,Quantity,Sales,Discount,Profit,Year,Month,Month_Name,Year_Month,Profit_Margin,Order_Month
ORD-00622,2023-03-25,Corporate,Central,Texas,New York City,Furniture,Chairs,Wooden Bookcase,4,627.54,0.3,29.07,2023,3,Mar,2023-03,0.046323740319342194,2023-03
ORD-00623,2024-03-14,Home Office,South,Georgia,Chicago,Technology,Copiers,Wireless Keyboard,2,60.66,0.1,15.76,2024,3,Mar,2024-03,0.25980877019452686,2024-03
ORD-00624,2025-11-04,Consumer,South,Washington,Los Angeles,Technology,Phones,Photocopier,3,1005.16,0.1,252.84,2025,11,Nov,2025-11,0.25154204305782163,2025-11
ORD-00625,2024-01-06,Consumer,West,Florida,Columbus,Technology,Phones,USB Hub,3,102.77,0.0,6.39,2024,1,Jan,2024-01,0.06217767831079109,2024-01
ORD-00626,2023-03-08,Corporate,East,Ohio,Columbus,Furniture,Bookcases,Wooden Bookcase,4,866.08,0.05,172.01,2023,3,Mar,2023-03,0.19860751893589504,2023-03
ORD-00627,2025-10-02,Consumer,East,Florida,Columbus,Technology,Accessories,Photocopier,6,459.88,0.0,38.4,2025,10,Oct,2025-10,0.08350004348960598,2025-10
ORD-00628,2023-10-01,Consumer,East,Ohio,Atlanta,Office Supplies,Paper,Storage Box,9,1433.49,0.15,-45.53,2023,10,Oct,2023-10,-0.03176164465744442,2023-10
ORD-00629,2024-01-14,Corporate,South,Florida,Chicago,Technology,Accessories,Wireless Keyboard,2,487.02,0.2,47.7,2024,1,Jan,2024-01,0.09794258962670939,2024-01
ORD-00630,2023-10-13,Consumer,South,Florida,Chicago,Furniture,Furnishings,Desk Lamp,8,562.5,0.05,33.67,2023,10,Oct,2023-10,0.05985777777777778,2023-10
ORD-00631,2023-02-22,Home Office,South,Ohio,Seattle,Technology,Copiers,Photocopier,2,1434.74,0.0,188.86,2023,2,Feb,2023-02,0.13163360608890812,2023-02
ORD-00632,2025-09-28,Home Office,South,Florida,Seattle,Office Supplies,Art,Address Labels,10,1267.85,0.15,151.7,2025,9,Sep,2025-09,0.11965137831762432,2025-09
ORD-00633,2024-02-07,Corporate,South,Ohio,Houston,Technology,Machines,USB Hub,10,760.43,0.1,52.88,2024,2,Feb,2024-02,0.0695396025932696,2024-02
ORD-00634,2023-04-29,Home Office,West,California,New York City,Furniture,Furnishings,Conference Table,8,191.1,0.05,5.85,2023,4,Apr,2023-04,0.030612244897959183,2023-04
ORD-00635,2025-11-11,Corporate,West,Texas,New York City,Technology,Machines,Smartphone,3,302.05,0.1,74.05,2025,11,Nov,2025-11,0.24515808640953482,2025-11
ORD-00636,2024-12-13,Home Office,West,Florida,Chicago,Office Supplies,Storage,Storage Box,2,690.08,0.2,119.84,2024,12,Dec,2024-12,0.1736610248087178,2024-12
ORD-00637,2025-01-18,Home Office,South,Ohio,Miami,Office Supplies,Art,Ring Binder,3,773.15,0.0,106.93,2025,1,Jan,2025-01,0.13830433939080386,2025-01
ORD-00638,2023-05-17,Corporate,West,California,Houston,Furniture,Chairs,Conference Table,8,1122.0,0.3,40.63,2023,5,May,2023-05,0.036212121212121216,2023-05
ORD-00639,2023-06-01,Corporate,West,Ohio,Seattle,Office Supplies,Binders,Storage Box,2,481.04,0.2,40.06,2023,6,Jun,2023-06,0.08327789788790953,2023-06
ORD-00640,2023-12-14,Home Office,West,Ohio,Chicago,Furniture,Tables,Conference Table,8,557.04,0.15,91.09,2023,12,Dec,2023-12,0.1635250610369094,2023-12
ORD-00641,2024-02-09,Consumer,Central,California,Miami,Office Supplies,Art,Address Labels,10,978.63,0.0,188.06,2024,2,Feb,2024-02,0.19216660024728446,2024-02
ORD-00642,2025-08-26,Corporate,South,Ohio,Atlanta,Furniture,Furnishings,Office Chair,1,486.82,0.15,105.95,2025,8,Aug,2025-08,0.2176369089191077,2025-08
ORD-00643,2023-08-06,Consumer,East,Florida,Seattle,Furniture,Bookcases,Conference Table,7,206.04,0.1,35.1,2023,8,Aug,2023-08,0.17035527082119978,2023-08
ORD-00644,2024-12-08,Home Office,South,Ohio,New York City,Technology,Phones,Photocopier,4,128.17,0.05,32.75,2024,12,Dec,2024-12,0.2555200124834205,2024-12
ORD-00645,2024-07-20,Home Office,South,Florida,Seattle,Furniture,Furnishings,Wooden Bookcase,7,1382.74,0.3,104.53,2024,7,Jul,2024-07,0.07559627985015259,2024-07
ORD-00646,2023-05-10,Consumer,South,Florida,Los Angeles,Furniture,Chairs,Wooden Bookcase,2,881.57,0.05,61.88,2023,5,May,2023-05,0.07019295121204215,2023-05
ORD-00647,2025-05-08,Corporate,Central,Washington,Atlanta,Office Supplies,Art,Address Labels,9,78.34,0.15,11.97,2025,5,May,2025-05,0.15279550676538167,2025-05
ORD-00648,2023-04-09,Consumer,Central,Florida,New York City,Technology,Accessories,USB Hub,7,1104.66,0.1,281.48,2023,4,Apr,2023-04,0.254811435192729,2023-04
ORD-00649,2023-12-03,Corporate,West,New York,Los Angeles,Technology,Accessories,Smartphone,10,675.57,0.1,143.96,2023,12,Dec,2023-12,0.21309412792160692,2023-12
ORD-00650,2023-01-20,Consumer,West,New York,Columbus,Office Supplies,Labels,Ring Binder,1,997.3,0.1,24.67,2023,1,Jan,2023-01,0.024736789331194227,2023-01
ORD-00651,2025-07-01,Home Office,East,Washington,Miami,Furniture,Chairs,Desk Lamp,9,480.29,0.2,64.7,2025,7,Jul,2025-07,0.13471027920631284,2025-07
ORD-00652,2023-08-14,Home Office,West,New York,Miami,Technology,Copiers,Wireless Keyboard,6,888.39,0.0,193.61,2023,8,Aug,2023-08,0.2179335652134761,2023-08
ORD-00653,2024-01-29,Home Office,East,Florida,Columbus,Furniture,Furnishings,Conference Table,8,746.4,0.0,143.39,2024,1,Jan,2024-01,0.19210878885316182,2024-01
ORD-00654,2025-12-05,Corporate,South,Illinois,Atlanta,Technology,Phones,Wireless Keyboard,6,51.13,0.15,-0.11,2025,12,Dec,2025-12,-0.002151378838255427,2025-12
ORD-00655,2025-12-13,Home Office,East,Georgia,Los Angeles,Office Supplies,Paper,Storage Box,2,93.4,0.0,5.38,2025,12,Dec,2025-12,0.0576017130620985,2025-12
ORD-00656,2025-12-03,Corporate,Central,New York,New York City,Technology,Accessories,Smartphone,1,1423.33,0.1,226.22,2025,12,Dec,2025-12,0.15893714036801024,2025-12
ORD-00657,2023-09-24,Home Office,Central,Florida,Seattle,Technology,Machines,Laser Printer,6,1198.75,0.1,181.97,2023,9,Sep,2023-09,0.15179979144942649,2023-09
ORD-00658,2023-11-19,Home Office,East,Florida,Chicago,Furniture,Furnishings,Desk Lamp,2,552.49,0.1,142.31,2023,11,Nov,2023-11,0.25757932270267336,2023-11
ORD-00659,2024-01-31,Consumer,South,Georgia,Los Angeles,Office Supplies,Art,Storage Box,10,1064.86,0.0,148.44,2024,1,Jan,2024-01,0.13939860638957235,2024-01
ORD-00660,2023-08-13,Home Office,Central,Illinois,Columbus,Technology,Phones,Wireless Keyboard,7,722.19,0.0,50.19,2023,8,Aug,2023-08,0.06949694678685664,2023-08
ORD-00661,2023-12-10,Home Office,South,Texas,Chicago,Furniture,Chairs,Wooden Bookcase,1,1271.36,0.2,157.22,2023,12,Dec,2023-12,0.12366284923231816,2023-12
ORD-00662,2023-07-15,Home Office,South,Washington,Los Angeles,Furniture,Bookcases,Conference Table,2,1440.48,0.15,272.32,2023,7,Jul,2023-07,0.18904809507941797,2023-07
ORD-00663,2024-12-15,Corporate,Central,Texas,Los Angeles,Technology,Machines,USB Hub,8,502.64,0.0,132.1,2024,12,Dec,2024-12,0.2628123507878402,2024-12
ORD-00664,2023-06-14,Corporate,South,Texas,New York City,Technology,Phones,Laser Printer,7,1469.31,0.15,251.99,2023,6,Jun,2023-06,0.1715022697728866,2023-06
ORD-00665,2023-12-06,Consumer,Central,California,Chicago,Office Supplies,Art,Storage Box,1,32.57,0.2,5.13,2023,12,Dec,2023-12,0.15750690819772797,2023-12
ORD-00666,2024-10-18,Consumer,West,Illinois,Houston,Technology,Accessories,USB Hub,6,919.64,0.1,171.14,2024,10,Oct,2024-10,0.18609455874037667,2024-10
ORD-00667,2024-08-23,Home Office,Central,Ohio,Chicago,Office Supplies,Art,Address Labels,10,851.92,0.0,57.98,2024,8,Aug,2024-08,0.06805803361818011,2024-08
ORD-00668,2024-06-03,Consumer,East,Georgia,Atlanta,Furniture,Tables,Desk Lamp,8,764.5,0.15,137.12,2024,6,Jun,2024-06,0.17935905820797907,2024-06
ORD-00669,2024-12-30,Consumer,South,Illinois,Los Angeles,Office Supplies,Paper,Ring Binder,9,691.86,0.05,77.46,2024,12,Dec,2024-12,0.11195906686323821,2024-12
ORD-00670,2024-02-05,Home Office,West,Florida,Chicago,Office Supplies,Storage,Marker Set,8,809.55,0.1,67.87,2024,2,Feb,2024-02,0.08383669940090174,2024-02
ORD-00671,2023-12-22,Corporate,East,New York,Miami,Furniture,Tables,Conference Table,8,1177.26,0.0,82.35,2023,12,Dec,2023-12,0.06995056317211151,2023-12
ORD-00672,2025-05-07,Consumer,East,Texas,Columbus,Furniture,Tables,Office Chair,8,1093.69,0.0,156.91,2025,5,May,2025-05,0.1434684416973731,2025-05
ORD-00673,2025-02-17,Corporate,East,Florida,Houston,Office Supplies,Binders,Marker Set,10,1120.08,0.1,224.72,2025,2,Feb,2025-02,0.20062852653381902,2025-02
ORD-00674,2023-05-08,Consumer,East,Georgia,Atlanta,Furniture,Tables,Office Chair,7,398.69,0.1,73.57,2023,5,May,2023-05,0.18452933356743334,2023-05
ORD-00675,2024-09-19,Home Office,West,Washington,New York City,Technology,Machines,Laser Printer,10,300.54,0.2,32.85,2024,9,Sep,2024-09,0.10930325414254342,2024-09
ORD-00676,2025-12-02,Corporate,West,Texas,Atlanta,Office Supplies,Art,Ring Binder,10,241.67,0.0,52.63,2025,12,Dec,2025-12,0.217776306533703,2025-12
ORD-00677,2023-05-29,Home Office,Central,Florida,Chicago,Furniture,Bookcases,Conference Table,8,127.81,0.3,-1.04,2023,5,May,2023-05,-0.008137078475862609,2023-05
ORD-00678,2023-11-07,Home Office,Central,New York,Atlanta,Office Supplies,Binders,Marker Set,8,794.27,0.2,11.03,2023,11,Nov,2023-11,0.013886965389603032,2023-11
ORD-00679,2025-04-28,Consumer,South,New York,New York City,Furniture,Chairs,Wooden Bookcase,10,613.31,0.05,120.58,2025,4,Apr,2025-04,0.1966053056366275,2025-04
ORD-00680,2025-03-10,Corporate,East,Florida,Seattle,Office Supplies,Storage,Copy Paper,10,1116.51,0.15,62.64,2025,3,Mar,2025-03,0.05610339361044684,2025-03
ORD-00681,2023-04-20,Corporate,South,California,Columbus,Office Supplies,Binders,Marker Set,1,1201.76,0.05,114.84,2023,4,Apr,2023-04,0.09555984555984556,2023-04
ORD-00682,2024-12-16,Corporate,Central,Georgia,Columbus,Furniture,Furnishings,Office Chair,10,1288.4,0.1,49.81,2024,12,Dec,2024-12,0.03866035392735175,2024-12
ORD-00683,2024-05-01,Consumer,West,California,New York City,Technology,Copiers,USB Hub,3,1123.69,0.0,204.81,2024,5,May,2024-05,0.18226557146543976,2024-05
ORD-00684,2024-05-19,Corporate,East,Ohio,Seattle,Furniture,Chairs,Office Chair,10,530.0,0.0,95.15,2024,5,May,2024-05,0.17952830188679247,2024-05
ORD-00685,2024-06-23,Consumer,West,Texas,Atlanta,Office Supplies,Labels,Storage Box,3,1295.53,0.1,304.18,2024,6,Jun,2024-06,0.23479193843446314,2024-06
ORD-00686,2025-07-06,Corporate,Central,Illinois,Los Angeles,Technology,Machines,Laser Printer,9,889.27,0.0,241.41,2025,7,Jul,2025-07,0.27146985729868317,2025-07
ORD-00687,2024-11-30,Consumer,West,Illinois,Los Angeles,Office Supplies,Paper,Ring Binder,6,115.46,0.3,7.06,2024,11,Nov,2024-11,0.061146717477914427,2024-11
ORD-00688,2025-11-17,Consumer,East,Florida,Atlanta,Furniture,Bookcases,Desk Lamp,4,961.44,0.0,143.12,2025,11,Nov,2025-11,0.1488600432684307,2025-11
ORD-00689,2025-02-07,Corporate,South,Texas,Houston,Office Supplies,Labels,Address Labels,7,837.44,0.1,69.6,2025,2,Feb,2025-02,0.08311043179212838,2025-02
ORD-00690,2023-12-20,Consumer,West,Ohio,Atlanta,Technology,Phones,Wireless Keyboard,7,1242.31,0.05,159.92,2023,12,Dec,2023-12,0.12872793425151532,2023-12
ORD-00691,2024-09-10,Consumer,South,Washington,Atlanta,Technology,Phones,Photocopier,1,799.69,0.0,60.32,2024,9,Sep,2024-09,0.07542922882617013,2024-09
ORD-00692,2024-04-01,Home Office,West,Washington,Los Angeles,Technology,Phones,Laser Printer,10,1239.92,0.1,94.65,2024,4,Apr,2024-04,0.07633557003677657,2024-04
ORD-00693,2023-12-22,Corporate,West,Georgia,Los Angeles,Technology,Phones,Laser Printer,6,1404.91,0.1,261.54,2023,12,Dec,2023-12,0.18616139112113944,2023-12
ORD-00694,2023-12-16,Corporate,East,Ohio,Columbus,Office Supplies,Storage,Copy Paper,2,786.05,0.0,213.26,2023,12,Dec,2023-12,0.2713058965714649,2023-12
ORD-00695,2023-05-27,Corporate,West,Georgia,Houston,Office Supplies,Labels,Address Labels,6,936.3,0.0,255.28,2023,5,May,2023-05,0.27264765566591903,2023-05
ORD-00696,2025-05-27,Consumer,East,Texas,Columbus,Furniture,Tables,Conference Table,3,1259.43,0.05,191.05,2025,5,May,2025-05,0.1516956083307528,2025-05
ORD-00697,2024-04-21,Corporate,Central,New York,Los Angeles,Office Supplies,Binders,Storage Box,9,1366.19,0.15,-22.73,2024,4,Apr,2024-04,-0.016637510155981233,2024-04
ORD-00698,2025-12-06,Home Office,East,California,Miami,Technology,Machines,Wireless Keyboard,9,285.88,0.1,67.23,2025,12,Dec,2025-12,0.2351686022107178,2025-12
ORD-00699,2023-10-24,Home Office,West,Ohio,Houston,Furniture,Bookcases,Office Chair,2,287.34,0.1,57.6,2023,10,Oct,2023-10,0.2004593860931301,2023-10
ORD-00700,2023-05-18,Corporate,South,Florida,New York City,Furniture,Chairs,Conference Table,6,177.29,0.2,13.32,2023,5,May,2023-05,0.07513114106830616,2023-05
ORD-00701,2024-02-22,Corporate,East,Florida,Seattle,Furniture,Bookcases,Office Chair,1,1346.43,0.2,-1.57,2024,2,Feb,2024-02,-0.0011660465081734662,2024-02
ORD-00702,2023-01-03,Home Office,South,Georgia,Miami,Office Supplies,Binders,Address Labels,3,1152.6,0.05,101.44,2023,1,Jan,2023-01,0.08800971716120076,2023-01
ORD-00703,2023-10-18,Home Office,Central,Florida,Chicago,Furniture,Tables,Conference Table,5,451.96,0.0,62.03,2023,10,Oct,2023-10,0.13724665899637137,2023-10
ORD-00704,2023-07-24,Home Office,Central,Florida,Miami,Office Supplies,Art,Storage Box,9,585.71,0.05,111.0,2023,7,Jul,2023-07,0.18951358180669614,2023-07
ORD-00705,2025-05-30,Home Office,East,New York,Atlanta,Office Supplies,Labels,Marker Set,10,862.62,0.05,182.45,2025,5,May,2025-05,0.21150680485033965,2025-05
ORD-00706,2023-12-18,Home Office,Central,Georgia,Miami,Furniture,Chairs,Conference Table,1,1149.68,0.0,117.95,2023,12,Dec,2023-12,0.10259376522162689,2023-12
ORD-00707,2024-08-18,Consumer,West,Florida,New York City,Office Supplies,Binders,Storage Box,5,453.36,0.05,69.85,2024,8,Aug,2024-08,0.15407181930474675,2024-08
ORD-00708,2024-08-28,Corporate,South,Texas,Seattle,Office Supplies,Storage,Marker Set,1,1278.64,0.1,79.36,2024,8,Aug,2024-08,0.062065945066633293,2024-08
ORD-00709,2025-09-11,Corporate,South,Illinois,Seattle,Office Supplies,Binders,Marker Set,4,1161.44,0.0,109.93,2025,9,Sep,2025-09,0.09464974514395923,2025-09
ORD-00710,2025-12-14,Consumer,East,California,Seattle,Furniture,Tables,Office Chair,9,1211.15,0.05,268.28,2025,12,Dec,2025-12,0.22150848367254258,2025-12
ORD-00711,2024-05-09,Corporate,East,Ohio,Columbus,Furniture,Tables,Wooden Bookcase,9,694.33,0.15,143.08,2024,5,May,2024-05,0.20606916019760058,2024-05
ORD-00712,2023-02-26,Home Office,Central,Illinois,Seattle,Furniture,Bookcases,Wooden Bookcase,8,577.68,0.1,16.17,2023,2,Feb,2023-02,0.027991275446614047,2023-02
ORD-00713,2024-10-03,Corporate,East,California,Seattle,Furniture,Bookcases,Office Chair,7,766.31,0.2,59.51,2024,10,Oct,2024-10,0.0776578669206979,2024-10
ORD-00714,2025-12-10,Consumer,Central,Ohio,Miami,Technology,Copiers,Photocopier,9,1056.67,0.1,22.1,2025,12,Dec,2025-12,0.020914760521260185,2025-12
ORD-00715,2023-05-28,Corporate,South,Georgia,Los Angeles,Furniture,Furnishings,Desk Lamp,9,692.24,0.2,97.76,2023,5,May,2023-05,0.14122269733040566,2023-05
ORD-00716,2025-10-31,Consumer,Central,Florida,Chicago,Furniture,Bookcases,Desk Lamp,9,242.9,0.3,-0.32,2025,10,Oct,2025-10,-0.0013174145738987237,2025-10
ORD-00717,2024-01-24,Consumer,Central,California,New York City,Furniture,Tables,Office Chair,9,1396.21,0.1,204.99,2024,1,Jan,2024-01,0.14681888827611891,2024-01
ORD-00718,2025-05-07,Corporate,East,California,Houston,Furniture,Tables,Conference Table,8,686.08,0.05,87.96,2025,5,May,2025-05,0.12820662313432835,2025-05
ORD-00719,2024-01-08,Corporate,West,Florida,Seattle,Office Supplies,Storage,Ring Binder,10,1212.3,0.0,317.46,2024,1,Jan,2024-01,0.26186587478346945,2024-01
ORD-00720,2024-10-25,Corporate,South,Illinois,Miami,Office Supplies,Binders,Marker Set,8,795.75,0.05,22.97,2024,10,Oct,2024-10,0.028865849827207034,2024-10
ORD-00721,2025-09-15,Home Office,West,California,Los Angeles,Furniture,Furnishings,Desk Lamp,2,988.26,0.05,256.49,2025,9,Sep,2025-09,0.2595369639568535,2025-09
ORD-00722,2025-12-17,Home Office,East,Florida,Seattle,Office Supplies,Art,Copy Paper,9,382.22,0.2,20.5,2025,12,Dec,2025-12,0.05363403275600439,2025-12
ORD-00723,2025-12-15,Consumer,South,Washington,Chicago,Technology,Machines,Wireless Keyboard,4,503.8,0.0,106.42,2025,12,Dec,2025-12,0.2112346169114728,2025-12
ORD-00724,2024-03-17,Home Office,West,Ohio,Atlanta,Furniture,Chairs,Desk Lamp,10,733.35,0.0,83.58,2024,3,Mar,2024-03,0.11397013704233994,2024-03
ORD-00725,2023-12-25,Corporate,East,Georgia,Columbus,Technology,Accessories,Wireless Keyboard,7,739.93,0.15,138.67,2023,12,Dec,2023-12,0.18740961982890272,2023-12
ORD-00726,2025-02-27,Consumer,East,New York,New York City,Technology,Phones,USB Hub,4,88.68,0.15,9.95,2025,2,Feb,2025-02,0.11220117275597653,2025-02
ORD-00727,2024-02-16,Home Office,Central,Georgia,Miami,Office Supplies,Labels,Address Labels,5,1337.53,0.05,295.96,2024,2,Feb,2024-02,0.2212735415280405,2024-02
ORD-00728,2025-07-22,Corporate,Central,Illinois,Miami,Technology,Accessories,Photocopier,10,1299.52,0.1,143.34,2025,7,Jul,2025-07,0.11030226545185916,2025-07
ORD-00729,2023-01-13,Corporate,East,Ohio,Miami,Furniture,Furnishings,Wooden Bookcase,3,579.95,0.15,12.51,2023,1,Jan,2023-01,0.021570825071126818,2023-01
ORD-00730,2025-12-03,Consumer,West,Texas,Chicago,Office Supplies,Paper,Marker Set,4,357.59,0.3,35.51,2025,12,Dec,2025-12,0.09930367180290277,2025-12
ORD-00731,2023-09-14,Consumer,West,New York,New York City,Furniture,Tables,Conference Table,7,1332.19,0.05,113.25,2023,9,Sep,2023-09,0.08501039641492579,2023-09
ORD-00732,2025-03-08,Home Office,West,Washington,Houston,Office Supplies,Paper,Storage Box,5,394.09,0.1,34.84,2025,3,Mar,2025-03,0.08840620162906952,2025-03
ORD-00733,2025-03-05,Consumer,West,Ohio,Columbus,Office Supplies,Binders,Address Labels,5,1077.76,0.3,94.74,2025,3,Mar,2025-03,0.08790454275534441,2025-03
ORD-00734,2023-03-14,Corporate,West,Illinois,Houston,Office Supplies,Labels,Storage Box,10,182.83,0.3,21.2,2023,3,Mar,2023-03,0.11595471202756658,2023-03
ORD-00735,2023-03-01,Home Office,East,California,New York City,Furniture,Bookcases,Desk Lamp,9,927.49,0.2,128.77,2023,3,Mar,2023-03,0.13883707641052734,2023-03
ORD-00736,2025-01-03,Corporate,West,New York,Chicago,Office Supplies,Art,Copy Paper,7,1296.9,0.0,307.18,2025,1,Jan,2025-01,0.23685712082658647,2025-01
ORD-00737,2023-07-06,Corporate,East,Ohio,New York City,Furniture,Bookcases,Conference Table,1,94.75,0.0,20.44,2023,7,Jul,2023-07,0.21572559366754618,2023-07
ORD-00738,2024-07-21,Corporate,East,Ohio,Chicago,Technology,Machines,Smartphone,6,137.89,0.0,21.1,2024,7,Jul,2024-07,0.15302052360577273,2024-07
ORD-00739,2025-07-26,Home Office,West,Georgia,Houston,Office Supplies,Labels,Copy Paper,10,1315.01,0.05,62.84,2025,7,Jul,2025-07,0.047786708846320566,2025-07
ORD-00740,2023-12-23,Consumer,East,Illinois,New York City,Technology,Phones,Smartphone,9,766.02,0.1,44.26,2023,12,Dec,2023-12,0.05777917025665126,2023-12
ORD-00741,2025-03-03,Consumer,West,Georgia,Columbus,Furniture,Furnishings,Office Chair,1,257.86,0.3,-4.3,2025,3,Mar,2025-03,-0.016675715504537343,2025-03
ORD-00742,2024-02-24,Corporate,Central,Georgia,Los Angeles,Furniture,Tables,Conference Table,1,1011.56,0.0,110.3,2024,2,Feb,2024-02,0.10903950334137372,2024-02
ORD-00743,2024-02-21,Corporate,East,Illinois,Columbus,Office Supplies,Art,Ring Binder,7,27.99,0.15,5.97,2024,2,Feb,2024-02,0.2132904608788853,2024-02
ORD-00744,2024-08-23,Corporate,East,Florida,Los Angeles,Office Supplies,Binders,Ring Binder,3,306.81,0.0,67.43,2024,8,Aug,2024-08,0.2197777125908543,2024-08
ORD-00745,2024-07-11,Consumer,Central,New York,Chicago,Office Supplies,Binders,Storage Box,5,366.41,0.0,40.95,2024,7,Jul,2024-07,0.11176005021697007,2024-07
ORD-00746,2024-01-18,Home Office,West,Ohio,Columbus,Technology,Machines,Photocopier,1,778.61,0.05,107.35,2024,1,Jan,2024-01,0.13787390349468925,2024-01
ORD-00747,2024-10-05,Consumer,South,Illinois,Columbus,Technology,Copiers,Laser Printer,5,269.29,0.2,43.61,2024,10,Oct,2024-10,0.1619443722381076,2024-10
ORD-00748,2024-11-10,Home Office,Central,Florida,Miami,Office Supplies,Paper,Marker Set,6,248.14,0.2,34.19,2024,11,Nov,2024-11,0.13778512130249052,2024-11
ORD-00749,2023-12-03,Corporate,West,Georgia,New York City,Technology,Accessories,Wireless Keyboard,7,262.14,0.1,22.45,2023,12,Dec,2023-12,0.08564126039520867,2023-12
ORD-00750,2023-08-30,Corporate,Central,Washington,Unknown,Technology,Phones,Wireless Keyboard,1,1344.41,0.0,175.01,2023,8,Aug,2023-08,0.13017606236192827,2023-08
ORD-00751,2023-05-03,Home Office,Central,New York,Atlanta,Technology,Phones,Photocopier,10,1035.32,0.0,67.39,2023,5,May,2023-05,0.0650909863617046,2023-05
ORD-00752,2025-04-05,Home Office,South,Florida,New York City,Technology,Accessories,USB Hub,8,280.06,0.1,32.27,2025,4,Apr,2025-04,0.11522530886238665,2025-04
ORD-00753,2025-12-26,Home Office,Central,Florida,Houston,Furniture,Chairs,Wooden Bookcase,1,147.15,0.15,4.18,2025,12,Dec,2025-12,0.02840638803941556,2025-12
ORD-00754,2025-02-23,Home Office,West,New York,Chicago,Office Supplies,Art,Address Labels,3,101.56,0.2,17.27,2025,2,Feb,2025-02,0.1700472627018511,2025-02
ORD-00755,2025-12-26,Home Office,South,Florida,Los Angeles,Furniture,Tables,Wooden Bookcase,5,1294.0,0.0,75.17,2025,12,Dec,2025-12,0.05809119010819166,2025-12
ORD-00756,2023-06-25,Consumer,East,Texas,New York City,Office Supplies,Art,Ring Binder,3,1266.71,0.2,-18.58,2023,6,Jun,2023-06,-0.014667919255393893,2023-06
ORD-00757,2024-08-22,Corporate,Central,Texas,New York City,Technology,Phones,Wireless Keyboard,9,159.11,0.05,39.34,2024,8,Aug,2024-08,0.24725032996040475,2024-08
ORD-00758,2025-06-09,Consumer,East,Ohio,Los Angeles,Office Supplies,Storage,Ring Binder,1,587.63,0.2,69.5,2025,6,Jun,2025-06,0.11827170158092677,2025-06
ORD-00759,2025-09-11,Home Office,Central,Ohio,Seattle,Furniture,Chairs,Office Chair,1,755.81,0.15,-20.73,2025,9,Sep,2025-09,-0.027427528082454588,2025-09
ORD-00760,2024-08-21,Home Office,West,Texas,Los Angeles,Technology,Machines,Wireless Keyboard,1,1319.02,0.2,213.58,2024,8,Aug,2024-08,0.16192324604630712,2024-08
ORD-00761,2023-11-08,Corporate,Central,Washington,Columbus,Technology,Copiers,USB Hub,5,127.41,0.2,1.54,2023,11,Nov,2023-11,0.012086963346676086,2023-11
ORD-00762,2024-09-25,Corporate,Central,Illinois,Columbus,Office Supplies,Labels,Ring Binder,10,1028.56,0.05,240.91,2024,9,Sep,2024-09,0.2342206580073112,2024-09
ORD-00763,2025-12-21,Home Office,West,Washington,Houston,Furniture,Chairs,Wooden Bookcase,4,832.92,0.15,159.05,2025,12,Dec,2025-12,0.19095471353791482,2025-12
ORD-00764,2025-04-25,Corporate,South,Georgia,Atlanta,Office Supplies,Binders,Copy Paper,3,1090.62,0.05,249.63,2025,4,Apr,2025-04,0.22888815536117074,2025-04
ORD-00765,2024-02-21,Home Office,Central,Washington,Columbus,Technology,Phones,Laser Printer,5,1187.78,0.05,152.31,2024,2,Feb,2024-02,0.12823081715469195,2024-02
ORD-00766,2024-05-04,Corporate,South,Ohio,Miami,Furniture,Chairs,Conference Table,6,699.28,0.0,186.44,2024,5,May,2024-05,0.26661709186591925,2024-05
ORD-00767,2025-01-04,Consumer,East,Georgia,Miami,Technology,Machines,Wireless Keyboard,5,685.41,0.0,114.34,2025,1,Jan,2025-01,0.16681985964605128,2025-01
ORD-00768,2024-01-16,Home Office,West,Washington,Los Angeles,Office Supplies,Storage,Address Labels,8,1251.71,0.05,264.45,2024,1,Jan,2024-01,0.2112709812975849,2024-01
ORD-00769,2024-08-02,Corporate,West,Georgia,Atlanta,Office Supplies,Binders,Copy Paper,4,1106.72,0.05,214.4,2024,8,Aug,2024-08,0.1937256035853694,2024-08
ORD-00770,2025-11-22,Corporate,Central,Illinois,Atlanta,Technology,Phones,Photocopier,1,677.64,0.3,-65.41,2025,11,Nov,2025-11,-0.09652617909214332,2025-11
ORD-00771,2025-11-14,Home Office,South,Ohio,Chicago,Furniture,Tables,Office Chair,10,435.99,0.15,14.0,2025,11,Nov,2025-11,0.03211082823000527,2025-11
ORD-00772,2024-05-09,Home Office,Central,California,Seattle,Furniture,Bookcases,Conference Table,6,1212.51,0.15,44.16,2024,5,May,2024-05,0.03642031818294282,2024-05
ORD-00773,2023-12-11,Consumer,Central,Georgia,Miami,Office Supplies,Storage,Marker Set,8,1021.06,0.0,222.38,2023,12,Dec,2023-12,0.21779327365678805,2023-12
ORD-00774,2025-11-18,Corporate,Central,California,Houston,Office Supplies,Paper,Marker Set,7,873.79,0.0,149.67,2025,11,Nov,2025-11,0.17128829581478386,2025-11
ORD-00775,2023-08-25,Corporate,South,Washington,Columbus,Furniture,Tables,Wooden Bookcase,7,844.37,0.2,210.65,2023,8,Aug,2023-08,0.24947594064213557,2023-08
ORD-00776,2025-06-04,Consumer,Central,Ohio,Atlanta,Technology,Copiers,USB Hub,4,735.61,0.15,156.44,2025,6,Jun,2025-06,0.21266703824037192,2025-06
